,買入持有,散戶策略,AI反向,AI動量
2024-11-12,1.2923637031815256,1.221439503333712,1.340430477921537,1.2460406367034003
2024-11-13,1.3043675298247759,1.2340210431272776,1.3510167482589321,1.2579225713661615
2024-11-14,1.3093316590967925,1.2401449606318882,1.3538052247407368,1.2654683070280508
2024-11-15,1.3006469315596414,1.2274373226493664,1.3523240894873405,1.2542861566838948
2024-11-18,1.2834194341829517,1.2108612310684586,1.334953141872085,1.2336528243603688
2024-11-19,1.30066316822954,1.2221083112546862,1.3601471223184076,1.2477159656553525
2024-11-20,1.290257378129997,1.217067267728808,1.3437023627619151,1.2340376402094306
2024-11-21,1.3211265674037813,1.2460974391718298,1.3759397024430746,1.260893212868417
2024-11-22,1.3231886957028876,1.2465679915065018,1.379420807453921,1.2613930150164598
2024-11-25,1.3016792185901598,1.2253295017711878,1.3579070208646757,1.240660815497218
2024-11-26,1.301900984986448,1.224504277982047,1.3591621899126738,1.2451094983826239
2024-11-27,1.2987586438857095,1.220266275197033,1.3573319092564666,1.2388762803841602
2024-11-28,1.2831405526637751,1.203204747320455,1.3436039064954721,1.227045569593689
2024-11-29,1.296671005084626,1.2145117950025135,1.3591968669868524,1.2368901836677306
2024-12-02,1.299085376609856,1.2157370009937833,1.3625806367594107,1.239980850961784
2024-12-03,1.2945762469823539,1.2070234795252262,1.3611548244420166,1.2328804661632555
2024-12-04,1.284367658238088,1.1949321440589236,1.3522351207995846,1.2233796305207534
2024-12-05,1.2961227860004365,1.2074746848335403,1.3633218875724171,1.2387592975539803
2024-12-06,1.296410863136102,1.2058825184572752,1.3651885024820931,1.2368648298834293
2024-12-09,1.3122340370773127,1.225577003862602,1.3773824093460043,1.2582164691061473
2024-12-10,1.3117423948560536,1.2258218820520583,1.3762207441842709,1.2567959271197406
2024-12-11,1.3385038359904078,1.252507490620173,1.402581909573072,1.2805966401642603
2024-12-12,1.3237303055428773,1.237144245783865,1.3886970748468392,1.2653017126687869
2024-12-13,1.306853765551284,1.2197003018872188,1.3731496582966372,1.2504826700447755
2024-12-16,1.3114877660947624,1.2271728572745693,1.3736985415947989,1.259623842507801
2024-12-17,1.3126458206662948,1.226307593387594,1.3775042985867276,1.2593650173221191
